time,Open,High,Low,Close,Volume
2023-09-12 08:00:00,25810.2,25863.7,25720.0,25758.0,11970.519
2023-09-12 09:00:00,25758.0,25865.0,25721.5,25860.9,13750.57
2023-09-12 10:00:00,25861.0,26330.9,25829.0,26149.3,65755.107
2023-09-12 11:00:00,26149.3,26167.2,26016.0,26087.2,16299.893
2023-09-12 12:00:00,26087.2,26222.4,26078.0,26111.1,19303.325
2023-09-12 13:00:00,26111.1,26319.9,26021.0,26258.6,30510.083
2023-09-12 14:00:00,26258.6,26397.0,26032.0,26097.3,37350.21
2023-09-12 15:00:00,26097.3,26220.0,26093.4,26192.4,17433.745
2023-09-12 16:00:00,26192.3,26580.0,26052.7,26094.4,58661.227
2023-09-12 17:00:00,26094.4,26158.2,25880.1,25891.2,36717.958
2023-09-12 18:00:00,25891.2,26014.2,25868.0,25969.6,13520.21
2023-09-12 19:00:00,25969.5,26260.0,25969.5,26052.0,25183.034
2023-09-12 20:00:00,26052.1,26108.0,26040.0,26066.4,4901.357
2023-09-12 21:00:00,26066.4,26150.0,26051.0,26090.0,4832.984
2023-09-12 22:00:00,26090.0,26091.5,25900.0,25957.2,13264.35
2023-09-12 23:00:00,25957.1,25957.2,25762.0,25825.8,17648.18
2023-09-13 00:00:00,25825.8,25974.0,25750.0,25910.7,14750.242
2023-09-13 01:00:00,25910.6,25953.9,25889.0,25945.2,6380.668
2023-09-13 02:00:00,25945.1,25959.9,25890.0,25898.1,5623.367
2023-09-13 03:00:00,25898.1,25916.8,25823.2,25868.4,6766.663
2023-09-13 04:00:00,25868.3,25937.7,25851.1,25912.8,5814.685
2023-09-13 05:00:00,25912.9,25916.1,25835.0,25886.4,6077.587
2023-09-13 06:00:00,25886.4,25985.4,25851.6,25945.7,7144.095
2023-09-13 07:00:00,25945.7,26099.5,25844.0,25865.7,27625.608
2023-09-13 08:00:00,25865.7,25958.4,25850.8,25940.4,7049.895
2023-09-13 09:00:00,25940.3,26199.5,25914.2,26141.6,26517.254
2023-09-13 10:00:00,26141.6,26227.9,26081.8,26143.1,19603.399
2023-09-13 11:00:00,26143.2,26246.2,26091.4,26184.7,11198.925
2023-09-13 12:00:00,26184.8,26267.4,26007.9,26204.8,40409.86
2023-09-13 13:00:00,26204.9,26225.0,26068.0,26110.7,16675.333
2023-09-13 14:00:00,26110.7,26350.0,26054.1,26201.5,24165.397
2023-09-13 15:00:00,26201.5,26382.0,26171.5,26229.1,19318.384
2023-09-13 16:00:00,26229.2,26400.0,26185.1,26265.6,20439.994
2023-09-13 17:00:00,26265.6,26346.5,26067.0,26080.7,31558.173
2023-09-13 18:00:00,26080.6,26154.0,26070.5,26098.7,8588.358
2023-09-13 19:00:00,26098.7,26193.7,26038.0,26129.5,9908.996
2023-09-13 20:00:00,26129.4,26240.7,26129.4,26204.0,6368.052
2023-09-13 21:00:00,26204.0,26264.6,26190.0,26214.1,4953.513
2023-09-13 22:00:00,26214.1,26294.0,26213.6,26227.6,4279.034
2023-09-13 23:00:00,26227.6,26253.5,26185.7,26209.9,4035.236
2023-09-14 00:00:00,26209.9,26523.9,26172.1,26514.0,22708.397
2023-09-14 01:00:00,26513.9,26536.7,26106.6,26162.3,42118.826
2023-09-14 02:00:00,26162.3,26274.8,26154.8,26273.8,6667.236
2023-09-14 03:00:00,26273.9,26291.9,26238.8,26253.8,5026.68
2023-09-14 04:00:00,26253.8,26271.0,26184.0,26201.6,6869.099
2023-09-14 05:00:00,26201.6,26234.5,26150.0,26182.0,7128.607
2023-09-14 06:00:00,26182.0,26287.2,26168.5,26280.8,5948.249
2023-09-14 07:00:00,26280.8,26380.0,26250.0,26332.3,11827.203
2023-09-14 08:00:00,26332.2,26346.5,26257.9,26293.1,8522.498
2023-09-14 09:00:00,26293.1,26293.1,26253.0,26277.9,4187.343
2023-09-14 10:00:00,26277.8,26334.0,26269.2,26320.5,5868.508
2023-09-14 11:00:00,26320.5,26483.5,26313.1,26431.5,17345.794
2023-09-14 12:00:00,26431.6,26592.5,26326.0,26448.5,35974.133
2023-09-14 13:00:00,26448.4,26790.0,26445.8,26570.7,56479.453
2023-09-14 14:00:00,26570.6,26735.0,26512.5,26717.9,27393.236
2023-09-14 15:00:00,26718.0,26790.0,26565.0,26679.9,23272.79
2023-09-14 16:00:00,26680.0,26718.7,26530.2,26607.5,15973.347
2023-09-14 17:00:00,26607.6,26668.2,26555.6,26631.5,11451.209
2023-09-14 18:00:00,26631.5,26880.0,26566.0,26568.1,26037.686
2023-09-14 19:00:00,26568.0,26673.6,26540.0,26662.0,9213.88
2023-09-14 20:00:00,26662.0,26713.2,26543.0,26554.2,8935.396
2023-09-14 21:00:00,26554.3,26611.0,26461.0,26524.7,7845.305
2023-09-14 22:00:00,26524.8,26610.6,26494.9,26587.9,6011.333
2023-09-14 23:00:00,26587.9,26619.9,26480.0,26510.3,7860.263
2023-09-15 00:00:00,26510.3,26550.0,26451.6,26463.0,8384.453
2023-09-15 01:00:00,26463.1,26509.7,26428.6,26490.0,6548.341
2023-09-15 02:00:00,26490.0,26599.0,26489.9,26596.1,7915.147
2023-09-15 03:00:00,26596.0,26617.8,26557.7,26602.6,4862.136
2023-09-15 04:00:00,26602.7,26647.0,26582.9,26626.0,6475.461
2023-09-15 05:00:00,26626.0,26632.8,26558.9,26577.3,4550.045
2023-09-15 06:00:00,26577.3,26597.3,26550.4,26561.7,3808.933
2023-09-15 07:00:00,26561.8,26586.7,26535.0,26554.4,5874.545
2023-09-15 08:00:00,26554.4,26626.0,26523.2,26618.9,6634.311
2023-09-15 09:00:00,26618.9,26691.5,26560.9,26601.1,9570.727
2023-09-15 10:00:00,26601.1,26648.3,26585.3,26626.0,3952.545
2023-09-15 11:00:00,26625.9,26631.8,26353.7,26415.3,23430.031
2023-09-15 12:00:00,26415.3,26460.1,26320.0,26352.4,17494.145
2023-09-15 13:00:00,26352.5,26520.0,26350.0,26351.9,16723.975
2023-09-15 14:00:00,26351.9,26405.5,26206.6,26227.1,24600.904
2023-09-15 15:00:00,26227.0,26320.0,26212.6,26311.1,10404.334
2023-09-15 16:00:00,26311.1,26379.4,26303.0,26365.8,9298.918
2023-09-15 17:00:00,26365.9,26368.9,26301.9,26322.6,4708.357
2023-09-15 18:00:00,26322.6,26394.0,26315.1,26333.5,4135.818
2023-09-15 19:00:00,26333.6,26435.6,26325.1,26386.9,5874.53
2023-09-15 20:00:00,26386.9,26433.0,26357.3,26403.1,4492.742
2023-09-15 21:00:00,26403.1,26493.4,26403.1,26456.2,6768.682
2023-09-15 22:00:00,26456.2,26850.0,26451.2,26764.3,31897.499
2023-09-15 23:00:00,26764.2,26890.0,26580.0,26591.1,23250.191
2023-09-16 00:00:00,26591.1,26662.7,26558.3,26619.2,9065.428
2023-09-16 01:00:00,26619.2,26687.8,26577.0,26640.3,6869.385
2023-09-16 02:00:00,26640.2,26763.5,26640.2,26656.9,10960.746
2023-09-16 03:00:00,26656.9,26687.5,26589.3,26602.4,6091.768
2023-09-16 04:00:00,26602.4,26608.8,26528.6,26540.7,8914.728
2023-09-16 05:00:00,26540.6,26570.2,26497.8,26523.2,9943.967
2023-09-16 06:00:00,26523.2,26526.4,26453.3,26475.6,8924.747
2023-09-16 07:00:00,26475.6,26498.0,26462.2,26486.0,4384.367
2023-09-16 08:00:00,26486.0,26524.5,26461.2,26496.4,7324.717
2023-09-16 09:00:00,26496.5,26574.3,26487.0,26487.0,7374.306
2023-09-16 10:00:00,26487.0,26538.2,26430.0,26531.9,11514.745
2023-09-16 11:00:00,26531.9,26538.0,26469.9,26510.7,5352.039
2023-09-16 12:00:00,26510.6,26566.4,26484.1,26538.0,4303.445
2023-09-16 13:00:00,26538.0,26559.3,26499.6,26535.9,3309.033
2023-09-16 14:00:00,26535.9,26551.9,26473.0,26487.5,4396.333
2023-09-16 15:00:00,26487.6,26526.4,26470.3,26493.6,3408.601
2023-09-16 16:00:00,26493.6,26522.0,26483.5,26513.9,2618.087
2023-09-16 17:00:00,26513.9,26610.0,26499.9,26554.6,8088.897
2023-09-16 18:00:00,26554.6,26603.2,26543.0,26569.3,4497.797
2023-09-16 19:00:00,26569.3,26574.5,26486.2,26524.2,4109.33
2023-09-16 20:00:00,26524.1,26553.1,26511.8,26515.7,2209.779
2023-09-16 21:00:00,26515.8,26570.0,26511.5,26554.4,2291.03
2023-09-16 22:00:00,26554.3,26564.3,26544.9,26544.9,1661.23
2023-09-16 23:00:00,26545.0,26559.7,26492.0,26546.9,2867.96
2023-09-17 00:00:00,26547.0,26548.3,26416.0,26452.0,9545.354
2023-09-17 01:00:00,26452.1,26504.0,26400.0,26481.9,10388.771
2023-09-17 02:00:00,26481.9,26507.5,26476.5,26492.1,2996.742
2023-09-17 03:00:00,26492.2,26524.5,26484.5,26511.1,1970.715
2023-09-17 04:00:00,26511.1,26560.7,26496.7,26540.6,4311.668
2023-09-17 05:00:00,26540.5,26547.2,26505.4,26528.3,2691.758
2023-09-17 06:00:00,26528.2,26537.6,26509.4,26534.3,1799.512
2023-09-17 07:00:00,26534.2,26537.4,26476.0,26482.6,3404.101
2023-09-17 08:00:00,26482.6,26543.0,26480.3,26538.3,3833.563
2023-09-17 09:00:00,26538.3,26575.0,26527.5,26564.7,4111.698
2023-09-17 10:00:00,26564.7,26594.5,26554.6,26582.9,4678.855
2023-09-17 11:00:00,26582.8,26614.3,26550.4,26553.9,5956.895
2023-09-17 12:00:00,26553.9,26573.2,26541.3,26564.2,2158.62
2023-09-17 13:00:00,26564.1,26564.2,26510.3,26529.4,3719.039
2023-09-17 14:00:00,26529.5,26577.6,26507.9,26526.0,3238.356
2023-09-17 15:00:00,26526.0,26598.7,26521.2,26537.0,6067.407
2023-09-17 16:00:00,26536.9,26539.0,26478.0,26493.3,7242.814
2023-09-17 17:00:00,26493.4,26524.7,26465.5,26465.6,5896.878
2023-09-17 18:00:00,26465.5,26505.2,26454.4,26485.7,3468.452
2023-09-17 19:00:00,26485.7,26505.5,26474.0,26491.3,2299.715
2023-09-17 20:00:00,26491.2,26492.2,26410.0,26420.4,7748.479
2023-09-17 21:00:00,26420.4,26486.6,26377.4,26476.2,7604.06
2023-09-17 22:00:00,26476.2,26483.7,26423.0,26482.7,3235.891
2023-09-17 23:00:00,26482.7,26526.0,26435.5,26514.2,5870.051
2023-09-18 00:00:00,26514.2,26544.6,26358.6,26450.0,15564.513
2023-09-18 01:00:00,26450.0,26476.7,26428.9,26449.7,4798.997
2023-09-18 02:00:00,26449.6,26740.7,26443.2,26648.5,30631.909
2023-09-18 03:00:00,26648.5,26678.6,26566.8,26646.2,8015.812
2023-09-18 04:00:00,26646.2,26668.6,26550.1,26613.5,6935.953
2023-09-18 05:00:00,26613.5,26669.9,26593.0,26635.1,5213.344
2023-09-18 06:00:00,26635.0,26690.2,26610.0,26611.2,6855.661
2023-09-18 07:00:00,26611.2,26796.0,26611.1,26701.7,15884.816
2023-09-18 08:00:00,26701.8,26722.3,26666.4,26710.3,6122.411
2023-09-18 09:00:00,26710.2,26940.5,26710.2,26858.6,31768.563
2023-09-18 10:00:00,26858.5,27189.0,26858.5,27116.7,50297.325
2023-09-18 11:00:00,27116.8,27235.0,27083.1,27184.7,29363.071
2023-09-18 12:00:00,27184.6,27397.0,27130.1,27354.7,42137.549
2023-09-18 13:00:00,27354.6,27396.0,27179.1,27240.3,26756.502
2023-09-18 14:00:00,27240.3,27281.7,27115.0,27246.8,17559.7
2023-09-18 15:00:00,27246.7,27349.7,27237.0,27258.8,13491.12
2023-09-18 16:00:00,27258.8,27296.8,27177.1,27230.0,13573.01
2023-09-18 17:00:00,27230.1,27257.0,26633.6,26747.8,72691.666
2023-09-18 18:00:00,26747.8,26828.4,26611.2,26697.3,24303.523
2023-09-18 19:00:00,26697.3,26936.0,26669.8,26803.2,21372.737
2023-09-18 20:00:00,26803.2,26830.0,26724.8,26757.5,9545.82
2023-09-18 21:00:00,26757.5,26835.9,26717.8,26825.0,5182.278
2023-09-18 22:00:00,26825.0,26869.2,26770.3,26859.0,6017.447
2023-09-18 23:00:00,26859.1,26859.1,26713.3,26749.9,8455.305
2023-09-19 00:00:00,26749.9,26773.9,26653.2,26666.7,11430.247
2023-09-19 01:00:00,26666.7,26725.2,26653.5,26687.2,5164.598
2023-09-19 02:00:00,26687.2,26812.5,26670.2,26809.1,6304.366
2023-09-19 03:00:00,26809.0,26828.5,26773.5,26805.1,5791.175
2023-09-19 04:00:00,26805.1,26851.0,26792.1,26848.1,4514.554
2023-09-19 05:00:00,26848.1,26850.0,26781.1,26782.9,4579.033
2023-09-19 06:00:00,26782.9,26820.9,26740.0,26816.9,4860.5
2023-09-19 07:00:00,26816.9,26860.0,26797.5,26836.1,4965.361
2023-09-19 08:00:00,26836.0,27064.2,26834.3,27051.5,22644.808
2023-09-19 09:00:00,27051.4,27470.0,27013.1,27278.6,58634.623
2023-09-19 10:00:00,27278.6,27304.2,27037.5,27158.1,31276.282
2023-09-19 11:00:00,27158.2,27224.4,27076.5,27224.3,13617.213
2023-09-19 12:00:00,27224.4,27275.0,27050.5,27124.9,26036.854
2023-09-19 13:00:00,27124.9,27199.3,26901.0,26959.2,26042.045
2023-09-19 14:00:00,26959.2,27189.0,26868.0,27153.6,32452.041
2023-09-19 15:00:00,27153.6,27480.0,27111.9,27413.4,63949.276
2023-09-19 16:00:00,27413.3,27472.5,27215.5,27274.7,30384.738
2023-09-19 17:00:00,27274.7,27278.8,27059.0,27122.8,25261.143
2023-09-19 18:00:00,27122.9,27186.4,27067.5,27111.0,14545.418
2023-09-19 19:00:00,27111.0,27192.6,27051.5,27172.1,8371.045
2023-09-19 20:00:00,27172.1,27203.1,27103.5,27171.5,8328.398
2023-09-19 21:00:00,27171.5,27174.3,26970.0,27145.8,13463.692
2023-09-19 22:00:00,27145.8,27188.7,27072.2,27173.1,5488.967
2023-09-19 23:00:00,27173.1,27213.0,27157.2,27196.0,5405.37
2023-09-20 00:00:00,27195.9,27247.5,27129.9,27192.0,8527.54
2023-09-20 01:00:00,27192.0,27339.5,27178.4,27329.9,12300.702
2023-09-20 02:00:00,27329.9,27381.0,27120.5,27152.0,15473.581
2023-09-20 03:00:00,27152.0,27189.9,27070.2,27106.4,9801.038
2023-09-20 04:00:00,27106.4,27149.8,27054.0,27054.0,8911.459
2023-09-20 05:00:00,27054.1,27094.5,26986.7,27012.1,11207.835
2023-09-20 06:00:00,27012.1,27062.4,26923.3,27049.3,14507.346
2023-09-20 07:00:00,27049.2,27119.7,27030.8,27089.5,7812.819
2023-09-20 08:00:00,27089.5,27182.0,27076.1,27172.2,8219.552
2023-09-20 09:00:00,27172.3,27180.0,26932.0,27041.4,19701.775
2023-09-20 10:00:00,27041.4,27069.9,26930.3,27069.2,14958.798
2023-09-20 11:00:00,27069.2,27106.2,27043.7,27085.4,6878.552
2023-09-20 12:00:00,27085.5,27118.8,26980.2,27056.4,12451.335
2023-09-20 13:00:00,27056.3,27188.0,27000.0,27146.6,15984.238
2023-09-20 14:00:00,27146.6,27228.8,27032.1,27109.9,19175.46
2023-09-20 15:00:00,27110.0,27189.3,27084.1,27168.7,9921.993
2023-09-20 16:00:00,27168.7,27260.0,27124.7,27149.4,11873.242
2023-09-20 17:00:00,27149.4,27266.4,27140.0,27183.9,15047.543
2023-09-20 18:00:00,27184.2,27297.9,27072.5,27153.4,38455.861
2023-09-20 19:00:00,27153.4,27177.5,26740.0,26916.6,42252.242
2023-09-20 20:00:00,26916.5,27087.9,26901.5,27085.8,13345.649
2023-09-20 21:00:00,27085.8,27235.0,27044.5,27100.4,17731.161
2023-09-20 22:00:00,27100.4,27113.0,27033.3,27079.3,9067.22
2023-09-20 23:00:00,27079.3,27144.8,27063.5,27107.7,5314.506
2023-09-21 00:00:00,27107.7,27149.0,27031.6,27033.0,7584.217
2023-09-21 01:00:00,27033.0,27046.5,26965.0,27016.1,9608.27
2023-09-21 02:00:00,27016.0,27047.2,26917.4,26957.1,8511.87
2023-09-21 03:00:00,26957.1,27027.0,26952.5,27027.0,4348.256
2023-09-21 04:00:00,27026.9,27092.4,26977.2,27078.7,8159.672
2023-09-21 05:00:00,27078.6,27083.0,27020.4,27059.1,4458.83
2023-09-21 06:00:00,27059.1,27062.0,26990.0,27060.5,5289.499
2023-09-21 07:00:00,27060.6,27060.6,26966.1,26978.4,5868.773
2023-09-21 08:00:00,26978.4,27008.0,26893.0,26916.7,12453.702
2023-09-21 09:00:00,26916.6,26932.0,26671.9,26738.5,37115.222
2023-09-21 10:00:00,26738.5,26792.8,26622.5,26636.8,26489.137
2023-09-21 11:00:00,26636.7,26771.8,26612.5,26722.7,17564.681
2023-09-21 12:00:00,26722.8,26769.8,26528.0,26630.1,28817.477
2023-09-21 13:00:00,26630.1,26645.9,26362.9,26408.2,45735.437
2023-09-21 14:00:00,26408.2,26587.0,26360.1,26569.7,25645.945
2023-09-21 15:00:00,26569.8,26647.1,26524.5,26567.7,14659.55
2023-09-21 16:00:00,26567.6,26594.1,26530.8,26567.3,10535.008
2023-09-21 17:00:00,26567.3,26685.7,26564.5,26636.0,11951.799
2023-09-21 18:00:00,26636.1,26675.9,26585.8,26593.6,7272.19
2023-09-21 19:00:00,26593.6,26612.4,26541.3,26589.1,6972.89
2023-09-21 20:00:00,26589.1,26597.4,26484.0,26580.2,8267.159
2023-09-21 21:00:00,26580.2,26611.2,26545.5,26600.0,3674.959
2023-09-21 22:00:00,26600.1,26608.4,26534.5,26576.5,3282.315
2023-09-21 23:00:00,26576.5,26607.5,26541.3,26552.6,3726.011
2023-09-22 00:00:00,26552.6,26640.0,26452.9,26629.2,15155.52
2023-09-22 01:00:00,26629.2,26655.9,26552.4,26615.1,10077.03
2023-09-22 02:00:00,26615.1,26632.7,26544.4,26557.9,6091.448
2023-09-22 03:00:00,26558.0,26628.2,26536.1,26616.8,5782.94
2023-09-22 04:00:00,26616.9,26650.0,26606.6,26631.3,4660.932
2023-09-22 05:00:00,26631.2,26658.8,26594.4,26653.8,3650.545
2023-09-22 06:00:00,26653.7,26675.9,26587.5,26607.1,5635.374
2023-09-22 07:00:00,26607.2,26697.5,26559.4,26660.9,8803.714
2023-09-22 08:00:00,26660.9,26737.7,26650.0,26660.1,11191.791
2023-09-22 09:00:00,26660.1,26663.0,26607.9,26625.7,5576.367
2023-09-22 10:00:00,26625.8,26645.3,26573.0,26580.6,8664.911
2023-09-22 11:00:00,26580.6,26640.0,26580.6,26630.0,4100.542
2023-09-22 12:00:00,26630.1,26640.1,26564.6,26574.6,5750.57
2023-09-22 13:00:00,26574.6,26609.0,26540.6,26598.0,10186.918
2023-09-22 14:00:00,26598.0,26683.4,26575.0,26666.9,13650.988
2023-09-22 15:00:00,26666.9,26688.2,26613.5,26619.9,7858.261
2023-09-22 16:00:00,26619.9,26632.5,26565.0,26585.2,6716.401
2023-09-22 17:00:00,26585.1,26619.0,26514.0,26566.5,9692.68
2023-09-22 18:00:00,26566.5,26599.7,26522.0,26583.4,4697.331
2023-09-22 19:00:00,26583.4,26628.4,26519.1,26525.1,5583.137
2023-09-22 20:00:00,26525.0,26558.5,26500.0,26529.9,4895.867
2023-09-22 21:00:00,26529.8,26567.5,26468.5,26561.5,6678.098
2023-09-22 22:00:00,26561.4,26577.5,26533.5,26572.0,3801.991
2023-09-22 23:00:00,26572.0,26588.0,26538.7,26566.7,4631.292
2023-09-23 00:00:00,26566.7,26606.2,26557.5,26592.2,3968.783
2023-09-23 01:00:00,26592.2,26592.2,26544.8,26567.3,2167.438
2023-09-23 02:00:00,26567.3,26572.1,26530.0,26535.0,2828.165
2023-09-23 03:00:00,26534.9,26549.8,26510.3,26519.1,3108.983
2023-09-23 04:00:00,26519.0,26546.1,26492.2,26540.0,3105.751
2023-09-23 05:00:00,26539.9,26543.6,26529.2,26529.9,2128.347
2023-09-23 06:00:00,26529.9,26569.3,26529.9,26566.5,2445.74
2023-09-23 07:00:00,26566.5,26575.0,26522.5,26572.0,2738.013
2023-09-23 08:00:00,26571.9,26583.7,26542.0,26558.6,2443.147
2023-09-23 09:00:00,26558.5,26570.0,26540.9,26564.2,1664.263
2023-09-23 10:00:00,26564.1,26571.5,26555.0,26555.0,1315.736
2023-09-23 11:00:00,26555.1,26564.6,26541.0,26562.5,1278.107
2023-09-23 12:00:00,26562.5,26580.0,26543.7,26563.9,2216.474
2023-09-23 13:00:00,26563.8,26571.4,26542.1,26561.8,2115.729
2023-09-23 14:00:00,26561.8,26566.0,26542.0,26551.8,2113.559
2023-09-23 15:00:00,26551.9,26572.0,26530.1,26567.5,2873.65
2023-09-23 16:00:00,26567.4,26599.3,26545.4,26592.2,3119.253
2023-09-23 17:00:00,26592.2,26600.0,26562.2,26584.7,2846.555
2023-09-23 18:00:00,26584.6,26620.6,26584.6,26602.3,4271.099
2023-09-23 19:00:00,26602.3,26606.7,26580.5,26594.4,1436.812
2023-09-23 20:00:00,26594.4,26600.0,26565.4,26572.6,1878.594
2023-09-23 21:00:00,26572.6,26581.9,26542.0,26553.6,2425.051
2023-09-23 22:00:00,26553.6,26567.6,26543.9,26549.7,1669.139
2023-09-23 23:00:00,26549.7,26566.7,26542.9,26563.1,1678.096
2023-09-24 00:00:00,26563.0,26576.8,26545.0,26554.2,1557.172
2023-09-24 01:00:00,26554.1,26579.9,26545.3,26574.6,1579.297
2023-09-24 02:00:00,26574.7,26581.0,26566.4,26574.9,1098.861
2023-09-24 03:00:00,26574.8,26576.5,26555.7,26559.9,1121.291
2023-09-24 04:00:00,26559.9,26563.7,26540.3,26558.5,1714.21
2023-09-24 05:00:00,26558.5,26562.2,26534.4,26547.2,2162.845
2023-09-24 06:00:00,26547.2,26550.9,26529.6,26538.0,1991.679
2023-09-24 07:00:00,26537.9,26554.3,26536.4,26552.4,1698.183
2023-09-24 08:00:00,26552.4,26580.9,26552.4,26579.1,1947.485
2023-09-24 09:00:00,26579.0,26604.1,26570.4,26579.0,3780.477
2023-09-24 10:00:00,26579.0,26581.6,26562.5,26567.9,1502.696
2023-09-24 11:00:00,26567.8,26600.0,26567.7,26587.6,2410.275
2023-09-24 12:00:00,26587.5,26600.8,26569.8,26590.9,2614.205
2023-09-24 13:00:00,26591.0,26618.7,26572.8,26576.4,2497.198
2023-09-24 14:00:00,26576.5,26582.1,26566.6,26576.4,1687.78
2023-09-24 15:00:00,26576.4,26583.0,26547.4,26566.0,2786.463
2023-09-24 16:00:00,26566.0,26573.3,26547.1,26562.5,1899.5
2023-09-24 17:00:00,26562.5,26700.0,26551.0,26661.3,10764.121
2023-09-24 18:00:00,26661.3,26739.9,26392.5,26580.5,33421.821
2023-09-24 19:00:00,26580.6,26580.6,26300.0,26432.5,24109.635
2023-09-24 20:00:00,26432.5,26500.0,26381.4,26489.3,7459.161
2023-09-24 21:00:00,26489.3,26512.0,26435.0,26504.3,4501.593
2023-09-24 22:00:00,26504.3,26504.5,26458.1,26478.3,2633.656
2023-09-24 23:00:00,26478.3,26478.4,26081.0,26232.4,29693.169
2023-09-25 00:00:00,26232.4,26240.0,25965.0,26239.5,37110.746
2023-09-25 01:00:00,26239.4,26327.2,26145.1,26151.6,18709.198
2023-09-25 02:00:00,26151.7,26240.0,26141.8,26196.7,8804.868
2023-09-25 03:00:00,26196.6,26230.1,26141.1,26148.6,5729.34
2023-09-25 04:00:00,26148.5,26186.0,26100.0,26138.7,6288.162
2023-09-25 05:00:00,26138.8,26143.4,26059.8,26105.1,6558.361
2023-09-25 06:00:00,26105.1,26163.0,26025.0,26126.1,9821.258
2023-09-25 07:00:00,26126.1,26181.9,26090.4,26176.8,6442.083
2023-09-25 08:00:00,26176.7,26223.0,26093.1,26130.9,8772.386
2023-09-25 09:00:00,26130.9,26135.5,26013.8,26049.9,9844.604
2023-09-25 10:00:00,26050.0,26105.7,26034.2,26080.0,5617.995
2023-09-25 11:00:00,26080.1,26098.6,26010.0,26064.6,9626.788
2023-09-25 12:00:00,26064.5,26110.9,25977.0,26092.1,17151.279
2023-09-25 13:00:00,26092.0,26181.0,26077.2,26153.0,12743.825
2023-09-25 14:00:00,26153.0,26171.4,26103.6,26123.4,7506.536
2023-09-25 15:00:00,26123.4,26289.9,26123.3,26230.9,20772.061
2023-09-25 16:00:00,26231.0,26419.4,26230.9,26309.2,24747.686
2023-09-25 17:00:00,26309.2,26363.9,26205.2,26341.3,14452.948
2023-09-25 18:00:00,26341.3,26377.5,26296.7,26316.2,6976.684
2023-09-25 19:00:00,26316.2,26339.5,26251.1,26318.6,7329.779
2023-09-25 20:00:00,26318.6,26440.0,26262.6,26275.1,12108.098
2023-09-25 21:00:00,26275.2,26303.8,26247.6,26267.8,5013.715
2023-09-25 22:00:00,26267.7,26281.8,26252.9,26267.1,2813.644
2023-09-25 23:00:00,26267.2,26308.3,26254.1,26290.5,3443.792
2023-09-26 00:00:00,26290.5,26294.8,26230.5,26249.8,4215.295
2023-09-26 01:00:00,26249.8,26288.0,26221.0,26288.0,4569.62
2023-09-26 02:00:00,26287.9,26347.3,26270.0,26343.0,5241.872
2023-09-26 03:00:00,26343.0,26388.0,26330.3,26338.8,6225.954
2023-09-26 04:00:00,26338.8,26353.3,26314.2,26331.1,3313.195
2023-09-26 05:00:00,26331.2,26340.0,26291.9,26308.1,3437.877
2023-09-26 06:00:00,26308.1,26327.9,26255.0,26279.8,4893.519
2023-09-26 07:00:00,26279.7,26279.8,26241.4,26256.3,4269.426
2023-09-26 08:00:00,26256.3,26273.4,26240.0,26258.0,4559.008
2023-09-26 09:00:00,26258.1,26322.4,26212.1,26258.7,8895.818
2023-09-26 10:00:00,26258.8,26266.9,26210.0,26238.0,5173.13
2023-09-26 11:00:00,26238.0,26280.0,26170.1,26262.4,11256.441
2023-09-26 12:00:00,26262.4,26296.6,26185.0,26200.1,10123.061
2023-09-26 13:00:00,26200.1,26249.6,26124.0,26168.3,19191.148
2023-09-26 14:00:00,26168.3,26205.3,26106.0,26183.0,13942.878
2023-09-26 15:00:00,26183.0,26195.0,26073.8,26114.8,11336.947
2023-09-26 16:00:00,26114.8,26289.9,26100.8,26206.2,14609.221
2023-09-26 17:00:00,26206.3,26258.8,26128.3,26162.9,8518.772
2023-09-26 18:00:00,26163.0,26197.0,26132.5,26173.7,4842.947
2023-09-26 19:00:00,26173.7,26267.0,26157.8,26235.8,8169.197
2023-09-26 20:00:00,26235.8,26280.9,26140.0,26153.5,8585.756
2023-09-26 21:00:00,26153.5,26184.5,26080.0,26156.7,7479.151
2023-09-26 22:00:00,26156.8,26198.0,26140.6,26145.1,3193.382
2023-09-26 23:00:00,26145.1,26229.7,26137.2,26208.8,4447.554
2023-09-27 00:00:00,26208.7,26250.0,26189.1,26246.2,8470.326
2023-09-27 01:00:00,26246.2,26255.6,26205.3,26245.0,3457.338
2023-09-27 02:00:00,26245.1,26268.0,26209.2,26216.3,3419.061
2023-09-27 03:00:00,26216.2,26281.5,26214.5,26266.9,3256.018
2023-09-27 04:00:00,26266.9,26280.1,26234.9,26235.0,2624.53
2023-09-27 05:00:00,26235.0,26252.1,26220.9,26245.0,2988.008
2023-09-27 06:00:00,26245.0,26261.8,26222.3,26245.4,2849.753
2023-09-27 07:00:00,26245.5,26256.4,26228.5,26233.4,2180.13
2023-09-27 08:00:00,26233.4,26254.8,26209.0,26247.0,3261.876
2023-09-27 09:00:00,26247.0,26393.0,26243.9,26383.4,18214.109
2023-09-27 10:00:00,26383.3,26479.9,26343.1,26425.6,23381.191
2023-09-27 11:00:00,26425.7,26840.0,26420.7,26755.8,65169.393
2023-09-27 12:00:00,26755.7,26849.9,26670.1,26710.7,30536.396
2023-09-27 13:00:00,26710.8,26797.0,26552.5,26607.9,24850.384
2023-09-27 14:00:00,26607.8,26625.2,26050.0,26184.0,72513.686
